ticket_id,short_description,create_time,updated_time,creator_id,description
SCTASK0924964,"Ncep Speaker-Update-讲者解冻","2025-04-10 12:25:52.000000","2025-04-10 12:26:27.000000",kmnk836,"PRID:KSSZ753
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事咨询如何解除讲者冻结
2.
3."
INC2047534,"NCEP Event-Tencent-会议录制没有声音","2025-04-10 12:25:29.000000","2025-04-10 13:17:57.000000",kjwc657,"PRID:KPFG870
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15870609204
Problem Description:
用户反馈录屏后半段无声音
EC250407369196
Troubleshooting Steps:
1.需派单协助排查
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000S7Q
 "
SCTASK0924961,NewGen-协助重新提交Workitem,"2025-04-10 12:23:49.000000","2025-04-10 13:44:22.000000",kjwc657,"PRID:
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
NewGen 参会费付款，LM不小心点击拒绝，用户无法自行重新提交
PTP-0002441386-Process
Troubleshooting Steps:
1.需派单协助
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000S6L"
SCTASK0924959,NCEP-CRM-HCP信息查询-更改认证手机号,"2025-04-10 12:23:20.000000","2025-04-10 12:24:07.000000",kqmk961,"PRID: Kgzn160

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 
Problem Description:
1. 用户咨询如何更改认证的手机号
2. 
3."
SCTASK0924958,"Ncep Event-Submit&Approve-无法关会","2025-04-10 12:23:06.000000","2025-04-10 13:18:04.000000",kcnh348,"PRID：KGXN779
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8613726301267 
Problem Description:
1.无法关会，显示参会人超出最大设置的外部参会人数，指导用户修改实际外部参会者与第四步最大人数保持一致，点击保存并提交按钮，还是显示报错无法保存，需要协助
2.ER250409380845 
3.转单相关团队处理
#ID：01ES0K58J4BTBAEUJJAKF75AES000S7O"
SCTASK0924956,"NCEP Event-Tencent-录屏看回放有一半不显示怎么回事","2025-04-10 12:22:57.000000","2025-04-10 13:18:11.000000",kpgl336,"PRID:KJCK830
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 18161171212

Problem Description:
1.  今天11点自讲会，视频录完了，看回放开始屏幕共享后就不显示了，声音也没有，什么原因  活动号：EC250409381048   
2.     
3.转单相关团队处理"
INC2047527,"Ncep Event-Payment-无法重新发起劳务支付","2025-04-10 12:22:57.000000","2025-04-10 12:24:10.000000",kmnk836,"PRID:KPMQ304
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事表示无法重新发起劳务支付
2.
3.
#ID:01ES0K58J4BTBAEUJJAKF75AES000S40
"
SCTASK0924951,"Ncep Event-Other-协助添加参会人行程","2025-04-10 12:21:27.000000","2025-04-10 13:18:23.000000",kjwc657,"PRID:KFBT151
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:13138860693
Problem Description:
含机酒会议 听众注册时间截止，此前由于系统问题无法填写参会人行程，需要协助添加行程至外部参会名单中
RI250408376475
Troubleshooting Steps:
1.需派单协助
 
#ID:01ES0K58J4BTBAEUJJAKF75AES000S5F"
SCTASK0924950,"Ncep Speaker-Update-讲者无法更简历","2025-04-10 12:20:41.000000","2025-04-10 13:18:34.000000",kdxd911,"PRID：KJLL450
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8613567198196
Problem Description:
1  用户反馈讲者更新简历被拒绝，目前无法重提提交更新
2. 已告知被拒绝会有冻结期，用户着急更新，咨询后台能否协助
3派单至相关团队
 ID： 01ES0K58J4BTBAEUJJAKF75AES000S7C"
SCTASK0924948,"Ncep Event-Compliance Rule-合规业务","2025-04-10 12:20:24.000000","2025-04-10 12:20:54.000000",kvbb326,"PRID:KNCP666

User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.分院客户参会者是否计算有效？
2.
3.

"
SCTASK0924945,"Ncep Event-Create New-创建会议忘记添加金额了怎么办？","2025-04-10 12:19:07.000000","2025-04-10 12:19:38.000000",kpzc084,"PRID:KLTG970
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
Problem Description:
1. 咨询创建会议忘记添加金额了怎么办？
2. 
3.
Troubleshooting Steps:
1.会议当天无法修改建议和审计确认下是否影响报销来决定是否取消会议
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000S7I"
SCTASK0924943,e学荟服务号-实名认证-已认证未实名,"2025-04-10 12:18:34.000000","2025-04-10 12:20:22.000000",kmnk836,"PRID:KDJJ318
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事表示已认证未实名
2.
3."
INC2047508,Workmate-赞助-issue-填写明细之后报错,"2025-04-10 12:16:59.000000","2025-04-10 12:19:01.000000",kdxd911,"PRID：KCTW422
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8618622398207
Problem Description:
1  暂未生成赞助编号
2.  用户反馈填写明细和日程之后网页提示报错，截图如附件所示
3派单至相关团队
 ID：01ES0K58J4BTBAEUJJAKF75AES000S7N"
SCTASK0924942,"Ncep Speaker-Renew-审批加快问题咨询-3rd","2025-04-10 12:16:14.000000","2025-04-10 12:16:40.000000",kvbb326,"PRID:KTXB581
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18363694519
Problem Description:
1.催促讲者申请？
2.
3.

"
INC2047504,"Tencent Meeting-System issue-无声音","2025-04-10 12:15:30.000000","2025-04-10 12:17:04.000000",kmnk836,"PRID:KVST326
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事表示腾会无声音
2.
3.
#ID:01ES0K58J4BTBAEUJJAKF75AES000S21
"
INC2047501,(低)NCEP-General-Permission-账号权限不足-登录相关,"2025-04-10 12:14:24.000000","2025-04-10 14:55:06.000000",kkwk546,"PRID:KQBL606
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 19976192614
 
Problem Description:
1.入职后link已生效  账号权限未生效 
2. 
3.转单相关团队处理
#ID：01ES0K58J4BTBAEUJJAKF75AES000S7E"
SCTASK0924939,"Server-access-Request Visual Studio Professional installation at server","2025-04-10 12:14:02.000000","2025-04-10 14:44:17.000000",kmxp123,"Hi Team,

Could you forward two requests to the relative support team?

(1) Request to install Visual Studio Professional at the server SGKCWBOSAPDBPD01.
Could the support team advise us what actions/steps that we need to take to get Visual Studio Professional to be deployed/installed into the server ?
Or could the support team help us to deployed/installed it to that server?

Below three user accounts in AZ Taiwan Team have licenses for Microsoft Visual Studio Professional already.
PRID kwbq160, PA account kwbq160pa : Andy Liu.
PRID knfq399, PA account knfq399pa : Cherry Tsai 
PRID ktlr075, PA account ktlr075pa : Lucy Fang"
SCTASK0924936,"[CN]SABA Cloud-Setting-如何更改语言","2025-04-10 12:13:33.000000","2025-04-10 12:14:24.000000",kpgl336,"PRID：KTRP138
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 13262997976
Problem Description:
用户咨询saba如何改语言"
SCTASK0924933,"Ncep Event-Compliance Rule-合规业务","2025-04-10 12:11:55.000000","2025-04-10 12:12:23.000000",kvbb326,"PRID:KHWP504
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:13676676248
Problem Description:
1.网络会需要申诉？
2.
3.

"
INC2047484,"Tencent Meeting-Log on-无法登录腾会","2025-04-10 12:11:05.000000","2025-04-10 12:12:55.000000",kmnk836,"PRID:KFKQ248

User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事表示无法登录腾会
2.
3.
#ID:01ES0K58J4BTBAEUJJAKF75AES000S13
"
INC2047481,Printer-打印机无法连接,"2025-04-10 12:10:27.000000","2025-04-10 13:28:13.000000",kkwk546,"PRID:KTMS311
User Current Location/用户当前位置:南京
User Contact Phone NO./用户联系电话:+86 15950527533
 
Problem Description:
1.打印机无法连接 
2. 
3.转单相关团队处理
#ID：01ES0K58J4BTBAEUJJAKF75AES000S79"
SCTASK0924931,"Ncep Event-CrossHCO-关闭会议","2025-04-10 12:09:32.000000","2025-04-10 13:18:50.000000",kqmk961,"PRID: KWDM281

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话:+86 15527722257
Problem Description:
1. 用户表示目前有2场线下自讲无法关闭会议，提示问题为：参会人添加的人数已超出活动设置的最大人数。
会议号：EC250407372564 （4月9日）、EC250407372463（4月8日）。
情况截图详见附件。谢谢！

2. 辛苦同事查看一下
3.转单"
INC2047477,NCEP-General-Logon-企业微信的NCEP进不去是空白的,"2025-04-10 12:09:19.000000","2025-04-10 12:11:38.000000",kpzc084,"PRID:KSRS456
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86   
Problem Description:
1. 企业微信的NCEP进不去是空白的
2. 
3.
Troubleshooting Steps:
1.使用网页版登录可以正常使用，目前已经恢复了
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000S7B"
INC2047472,"Win 11-Logon电脑无法登陆    17678364744","2025-04-10 12:08:49.000000","2025-04-10 12:13:28.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.  已告知需要点击其他用户身份，K账号登录解决
2. 
3.用户确认同意关单
#ID  01ES0K58J4BTBAEUJJAKF75AES000S6H
"
SCTASK0924929,e学荟服务号-解绑-客户解绑,"2025-04-10 12:08:12.000000","2025-04-10 12:08:40.000000",kcnh348,"PRID：KQJZ809
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8618074901700 
Problem Description:
1.非目标客户解绑 
2.附件为审批邮件
3.用户需要加急处理，转单相关团队处理
#ID：01ES0K58J4BTBAEUJJAKF75AES000S76"
SCTASK0924928,"[CN]Concur-Policy and Process-收到账单退回邮件","2025-04-10 12:07:57.000000","2025-04-10 12:09:04.000000",kkwk546,"PRID：KKWC628
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:用户反馈收到账单退回邮件
Troubleshooting Steps:
1.回复邮件咨询
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000S6U"
SCTASK0924927,"NCEP-CRM-Customer Audit-催促转院进度","2025-04-10 12:07:48.000000","2025-04-10 12:09:07.000000",kmnk836,"PRID:KWJN636
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
1.同事催促转院进度
2.
3."
INC2047463,ICAN-Logon-无法登录,"2025-04-10 12:06:48.000000","2025-04-10 12:09:00.000000",kkhh543,"PRID：KTNP543
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
Problem Description:用户反馈无法登录ican
Troubleshooting Steps:
1.告知用户更新IOS版本后再尝试
2.
3.用户确认同意关单

#ID：01ES0K58J4BTBAEUJJAKF75AES000S3E"
SCTASK0924924,IPAD-Password-抹除开机的密码后需要输入苹果ID怎么办？,"2025-04-10 12:06:38.000000","2025-04-10 12:07:31.000000",kpzc084,"PRID:KDVW193
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86
Problem Description:
1. 抹除开机的密码后需要输入苹果ID怎么办？
2. 
3.
Troubleshooting Steps:
1.如果没有苹果ID可以自己注册一个ID后在进行登录
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000S6S"
SCTASK0924922,e学荟服务号-实名认证-认证未实名,"2025-04-10 12:06:10.000000","2025-04-10 13:16:06.000000",kjmw056,"PRID:kqgw443
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8613920093976
 
Problem Description:
1.认证未实名       
2. 贺敬红 TJ03611N0022T      
3.详情请见邮件
#ID："
INC2047459,【ZPA】日次販売実績が見れない,"2025-04-10 12:05:59.000000","2025-04-10 12:07:02.000000",kmrd126,"#id: 01ES0K58J4BTBAEUJJAKF75AES000S6R

【詳細】
iPadから日次販売実績を開こうとすると、「サーバーとの安全な接続が確立されていないため、ぺーじが開けません」と出てきました。

【対応】
ZPA確認しますと赤いアラートの部分がありまして、再認証したら直りました。"
INC2047450,"DATA | Veeva-error-E2E Speaker Management","2025-04-10 12:04:20.000000","2025-04-10 15:00:14.000000",kmxp123,"Mail Received Time:2025-04-10 11:27
Mail Replied Time:2025-04-10 11:27

PRID: as caller
Primary Contact: as caller

What user described in the email/ phone/ chat:
1.
Dear Team, 
E2E Technical Issue: Speaker Eligibility, Dr Pradeep Dass and Dr Dayang Masyrinartie 

User had previously completed speaker profiling survey however nomination has not appeared in speakers tab despite >48hours. 
"
SCTASK0924917,Software-安装,"2025-04-10 12:03:22.000000","2025-04-10 12:04:15.000000",kvbb326,"PRID:KHDV472

User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15296975425

Problem Description:
1.11点有合规考试,需要下载zoom。需要远程协助查看。远程过程中用户挂断电话。
2.
3.

"
SCTASK0924916,"Ncep Event-Budget Plan-如何将讲者添加到特例会","2025-04-10 12:02:30.000000","2025-04-10 12:03:36.000000",kcnh348,"PRID：KWWZ719
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:用户咨询如何将讲者添加到特例会中
Troubleshooting Steps:
1.告知 用户需要会议申请人在会议中添加讲者
2.
3.用户确认同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000S6P"
INC2047442,e学荟服务号-Logon-E学荟注册完毕点击提交无反应,"2025-04-10 12:02:03.000000","2025-04-10 13:18:18.000000",kjmw056,"PRID:kqgw443
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8613920093976
 
Problem Description:
1.  E学荟注册完毕无法点击提交按钮     
2.  王瑾TJTJ014H0024T     
3.
#ID："
INC2047440,【故障-PC】パソコンがうまく起動しない,"2025-04-10 12:01:26.000000","2025-04-10 13:37:08.000000",klwf296,"【詳細】
パソコンがうまく起動しない
パスワードを入力してようこそのまま15分ほどたっても変わらない
午前11時ぐらいまでは普通に利用できていた
去年の後半にリプレースされたパソコンである


【対応】
#ID：01ES0K58J4BTBAEUJJAKF75AES000S5C

強制シャットダウン
ソフトリセット
MEM上データプッシュ
改善なし
Assetへ交換依頼

PRID：kcfc863
Name：Naoki Soejima
Email：Naoki.Soejima@astrazeneca.com
PC：AZAPXLPF57QE8Z

送付先
明日4/11の午前中に大阪本社のAskITで受け取ります。
[ただ、明日の午前中に間に合うかどうかは担当チームの準備次第となりまして,ご希望に添えない可能性がございます。もし間に合わなかった場合、担当チームより別途連絡が入ると存じますので、あらかじめご了承・ご理解のほどよろしくお願いいたします。]と案内済み
"
SCTASK0924911,e学荟服务号-认证流程-认证显示该手机号已存在,"2025-04-10 12:01:16.000000","2025-04-10 13:23:27.000000",kjxq557,"PRID:KRZL738
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:13706309623
 
Problem Description:
1.E学荟认证显示该手机号已存在，请协助
2.李秀秀
3.转单到相关团队
#ID:01ES0K58J4BTBAEUJJAKF75AES000RTQ"
